300.074936829292	0.562026219687044	0
300.00148671709	0.587849644724907	0
299.781196033494	0.665240531121521	0
299.414243801034	0.793961150475163	0
298.900928600363	0.973616742461474	0
298.241668878265	1.20365767623768	0
297.437003365742	1.48338243850194	0
296.487591593406	1.81194141104166	0
295.394214488301	2.18834139103152	0
294.157775033467	2.61145079852947	0
292.779298969261	3.08000550771315	0
291.259935513563	3.59261523152734	0
289.60095807667	4.14777038369331	0
287.803764945858	4.74384933755144	0
285.869879914386	5.37912599805281	0
283.800952829983	6.05177760142829	0
281.598760038729	6.75989265668321	0
279.265204701582	7.50147894409545	0
276.802316962604	8.27447148831906	0
274.212253950164	9.07674042747826	0
271.497299594934	9.90609870470855	0
268.659864251329	10.7603095148846	0
265.702484112019	11.6370934466541	0
262.627820408255	12.5341352682528	0
259.438658391849	13.4490903147555	0
256.137906097663	14.3795904442693	0
252.728592888338	15.3232495409116	0
249.213867785593	16.2776685530648	0
245.596997594731	17.2404400661541	0
241.881364830883	18.2091524198706	0
238.070465457021	19.1813933901482	0
234.167906444748	20.1547534661111	0
230.177403169406	21.1268287614404	0
226.102776650992	22.0952236079936	0
221.947950651904	23.0575528868646	0
217.716948641506	24.0114441582565	0
213.413890636074	24.9545396564139	0
209.042989920837	25.8844982193098	0
204.608549658649	26.7989972247319	0
200.114959387396	27.6957346047812	0
195.566691405636	28.5724310095704	0
190.968297043293	29.426832188072	0
186.324402811537	30.2567116496474	0
181.63970642347	31.059873663845	0
176.918972674868	31.8341566486674	0
172.167029172243	32.5774369887931	0
167.388761893861	33.28763331533	0
162.589110568206	33.9627112677482	0
157.773063853832	34.6006887468611	0
152.945654304528	35.1996416553164	0
148.111953104408	35.7577101092245	0
143.27706455888	36.273105091534	0
138.446120329425	36.7441155047977	0
133.62427340278	37.1691155682877	0
128.816691788416	37.546572492272	0
124.028551942004	37.8750543508743	0
119.247572093517	38.1529822443992	0
114.40024253668	38.3657513955264	0
109.587078367817	38.5050361226543	0
104.813872285905	38.5704207109665	0
100.086402361796	38.5617201995541	0
95.4104190950463	38.4789843809554	0
90.7916321156074	38.3225006999459	0
86.2356966266534	38.0927959463435	0
81.7481996934077	37.7906366456185	0
77.33464648975	37.4170280620262	0
73.0004466193764	36.9732117416483	0
68.7509006312431	36.4606615369285	0
64.5911868498161	35.8810780697816	0
60.5263486392297	35.2363816069107	0
56.5612822168268	34.5287033383017	0
52.7007251257512	33.7603750677254	0
48.9492454683969	32.9339173421886	0
45.3112319927293	32.0520260653632	0
41.7908851119648	31.1175576578421	0
38.3922089250596	30.1335128443614	0
35.1190042911631	29.1030191646693	0
31.9748629959221	28.0293123202976	0
28.9631630315798	26.9157164839134	0
26.0870649965035	25.7656237110243	0
23.3495096034214	24.5824726054398	0
20.7532162695611	23.3697263999311	0
18.3006827463695	22.130850621883	0
15.9941857318479	20.8692905203247	0
13.835782395032	19.5884484355058	0
11.827312730031	18.2916612951231	0
9.97040264653619	16.9821784223932	0
8.26646769500393	15.6631398404134	0
6.7167173179634	14.3375552546927	0
5.32215951421432	13.0082838914012	0
4.08360580013692	11.678015362852	0
3.00167635197641	10.3492517240509	0
2.07680521478175	9.02429087493256	0
1.30924546763274	7.70521145222098	0
0.69907424079921	6.39385934283161	0
0.246197488425187	5.09183593747851	0
-0.0496455699326456	3.80048822878524	0
-0.188878414241644	2.5209008428552	0
-0.172083657998138	1.25389007707123	0
0	0	0
0.323120943042614	-1.22369212517128	0
0.792875472676312	-2.40025343635435	0
